sector,component,total_degree,nu_x,nu_y,nu_z,lambda_x,lambda_y,lambda_z,value_over_kappa_sqrtpi
Q,y,7,0,0,3,0,3,1,1/105
Q,y,7,0,0,3,2,1,1,sqrt(3)/315
Q,y,7,0,0,4,0,1,2,-sqrt(3)/63
Q,y,7,0,0,4,0,3,0,-1/105
Q,y,7,0,0,4,2,1,0,-sqrt(3)/315
Q,y,7,0,0,5,0,1,1,sqrt(30)/210
Q,y,7,0,0,6,0,1,0,-2*sqrt(5)/315
Q,y,7,0,1,0,0,2,4,-sqrt(3)/105
Q,y,7,0,1,0,0,4,2,-4*sqrt(3)/315
Q,y,7,0,1,0,0,6,0,-sqrt(5)/63
Q,y,7,0,1,0,2,0,4,-2*sqrt(3)/315
Q,y,7,0,1,0,2,2,2,-sqrt(2)/105
Q,y,7,0,1,0,2,4,0,-4*sqrt(3)/315
Q,y,7,0,1,0,4,0,2,-2*sqrt(3)/315
Q,y,7,0,1,0,4,2,0,-sqrt(3)/105
Q,y,7,0,1,0,6,0,0,-2*sqrt(5)/315
Q,y,7,0,1,1,0,2,3,sqrt(3)/105
Q,y,7,0,1,1,0,4,1,sqrt(6)/210
Q,y,7,0,1,1,2,0,3,sqrt(3)/105
Q,y,7,0,1,1,2,2,1,1/105
Q,y,7,0,1,1,4,0,1,sqrt(6)/210
Q,y,7,0,1,2,0,4,0,sqrt(3)/315
Q,y,7,0,1,2,2,0,2,-sqrt(2)/105
Q,y,7,0,1,2,4,0,0,-sqrt(3)/315
Q,y,7,0,1,3,0,2,1,-sqrt(3)/105
Q,y,7,0,1,3,2,0,1,sqrt(3)/315
Q,y,7,0,1,4,0,2,0,sqrt(3)/105
Q,y,7,0,2,0,0,3,2,sqrt(6)/105
Q,y,7,0,2,0,0,5,0,sqrt(15)/105
Q,y,7,0,2,0,2,1,2,sqrt(2)/105
Q,y,7,0,2,0,2,3,0,sqrt(6)/105
Q,y,7,0,2,0,4,1,0,sqrt(3)/105
Q,y,7,0,2,1,0,3,1,-sqrt(3)/315
Q,y,7,0,2,1,2,1,1,-1/105
Q,y,7,0,2,2,0,3,0,-2*sqrt(6)/315
Q,y,7,0,3,0,0,4,0,-1/63
Q,y,7,0,3,0,2,0,2,-sqrt(6)/315
Q,y,7,0,3,0,2,2,0,-2*sqrt(6)/315
Q,y,7,0,3,0,4,0,0,-1/105
Q,y,7,0,3,1,2,0,1,sqrt(3)/315
Q,y,7,0,4,0,2,1,0,sqrt(3)/315
Q,y,7,1,0,0,1,1,4,-sqrt(6)/630
Q,y,7,1,0,0,1,3,2,-sqrt(3)/315
Q,y,7,1,0,0,1,5,0,-sqrt(30)/630
Q,y,7,1,0,0,3,1,2,-sqrt(3)/315
Q,y,7,1,0,0,3,3,0,-1/105
Q,y,7,1,0,0,5,1,0,-sqrt(30)/630
Q,y,7,1,0,2,1,1,2,1/105
Q,y,7,1,0,2,1,3,0,sqrt(3)/315
Q,y,7,1,0,2,3,1,0,sqrt(3)/315
Q,y,7,1,0,3,1,1,1,-2*sqrt(6)/315
Q,y,7,1,0,4,1,1,0,sqrt(6)/210
Q,y,7,1,1,0,1,2,2,1/105
Q,y,7,1,1,0,1,4,0,sqrt(6)/210
Q,y,7,1,1,0,3,0,2,sqrt(3)/105
Q,y,7,1,1,0,3,2,0,sqrt(3)/105
Q,y,7,1,1,0,5,0,0,sqrt(30)/210
Q,y,7,1,1,1,3,0,1,-2*sqrt(6)/315
Q,y,7,1,1,2,1,2,0,-1/105
Q,y,7,1,1,2,3,0,0,sqrt(3)/315
Q,y,7,1,2,0,1,3,0,-sqrt(3)/315
Q,y,7,1,2,0,3,1,0,-sqrt(3)/105
Q,y,7,1,3,0,3,0,0,1/105
Q,y,7,2,0,1,2,1,1,1/105
Q,y,7,2,0,2,2,1,0,-sqrt(2)/105
Q,y,7,2,1,0,4,0,0,-sqrt(3)/63
Q,y,7,3,0,0,3,1,0,1/63
Q,y,9,0,0,0,0,1,8,-sqrt(70)/6930
Q,y,9,0,0,0,0,3,6,-sqrt(30)/3465
Q,y,9,0,0,0,0,5,4,-sqrt(5)/1155
Q,y,9,0,0,0,0,7,2,-sqrt(70)/3465
Q,y,9,0,0,0,0,9,0,-sqrt(70)/2310
Q,y,9,0,0,0,2,1,6,-sqrt(10)/3465
Q,y,9,0,0,0,2,3,4,-sqrt(2)/1155
Q,y,9,0,0,0,2,5,2,-sqrt(30)/3465
Q,y,9,0,0,0,2,7,0,-sqrt(70)/3465
Q,y,9,0,0,0,4,1,4,-1/1155
Q,y,9,0,0,0,4,3,2,-sqrt(2)/1155
Q,y,9,0,0,0,4,5,0,-sqrt(5)/1155
Q,y,9,0,0,0,6,1,2,-sqrt(10)/3465
Q,y,9,0,0,0,6,3,0,-sqrt(30)/3465
Q,y,9,0,0,0,8,1,0,-sqrt(70)/6930
Q,y,9,0,0,1,0,1,7,sqrt(35)/2772
Q,y,9,0,0,1,0,3,5,sqrt(5)/924
Q,y,9,0,0,1,0,5,3,sqrt(5)/924
Q,y,9,0,0,1,0,7,1,sqrt(35)/2772
Q,y,9,0,0,1,2,1,5,sqrt(15)/2772
Q,y,9,0,0,1,2,3,3,sqrt(2)/924
Q,y,9,0,0,1,2,5,1,sqrt(15)/2772
Q,y,9,0,0,1,4,1,3,1/924
Q,y,9,0,0,1,4,3,1,1/924
Q,y,9,0,0,1,6,1,1,sqrt(5)/2772
Q,y,9,0,0,2,0,1,6,-sqrt(10)/1980
Q,y,9,0,0,2,0,3,4,-sqrt(2)/924
Q,y,9,0,0,2,0,5,2,-sqrt(30)/4620
Q,y,9,0,0,2,0,7,0,-sqrt(70)/13860
Q,y,9,0,0,2,2,1,4,-sqrt(6)/2772
Q,y,9,0,0,2,2,3,2,-sqrt(3)/2310
Q,y,9,0,0,2,2,5,0,-sqrt(30)/13860
Q,y,9,0,0,2,4,1,2,-sqrt(6)/4620
Q,y,9,0,0,2,4,3,0,-sqrt(2)/4620
Q,y,9,0,0,2,6,1,0,-sqrt(10)/13860
Q,y,9,0,0,3,0,1,5,-sqrt(5)/1980
Q,y,9,0,0,3,0,3,3,-sqrt(6)/2772
Q,y,9,0,0,3,0,5,1,-sqrt(5)/4620
Q,y,9,0,0,3,2,1,3,-sqrt(2)/2772
Q,y,9,0,0,3,2,3,1,-sqrt(2)/4620
Q,y,9,0,0,3,4,1,1,-1/4620
Q,y,9,0,0,4,0,1,4,1/198
Q,y,9,0,0,4,0,3,2,sqrt(2)/462
Q,y,9,0,0,4,0,5,0,sqrt(5)/2310
Q,y,9,0,0,4,2,1,2,sqrt(6)/1386
Q,y,9,0,0,4,2,3,0,sqrt(2)/2310
Q,y,9,0,0,4,4,1,0,1/2310
Q,y,9,0,0,5,0,1,3,-7*sqrt(5)/1980
Q,y,9,0,0,5,0,3,1,-sqrt(5)/660
Q,y,9,0,0,5,2,1,1,-sqrt(15)/1980
Q,y,9,0,0,6,0,1,2,sqrt(10)/396
Q,y,9,0,0,6,0,3,0,sqrt(30)/2772
Q,y,9,0,0,6,2,1,0,sqrt(10)/2772
Q,y,9,0,0,7,0,1,1,-13*sqrt(35)/13860
Q,y,9,0,0,8,0,1,0,sqrt(70)/3465
Q,y,9,0,1,0,0,2,6,13*sqrt(10)/13860
Q,y,9,0,1,0,0,4,4,3/770
Q,y,9,0,1,0,0,6,2,23*sqrt(10)/13860
Q,y,9,0,1,0,0,8,0,sqrt(70)/990
Q,y,9,0,1,0,2,0,6,2*sqrt(10)/3465
Q,y,9,0,1,0,2,2,4,13*sqrt(6)/13860
Q,y,9,0,1,0,2,4,2,sqrt(6)/770
Q,y,9,0,1,0,2,6,0,23*sqrt(10)/13860
Q,y,9,0,1,0,4,0,4,2/1155
Q,y,9,0,1,0,4,2,2,13*sqrt(6)/13860
Q,y,9,0,1,0,4,4,0,3/770
Q,y,9,0,1,0,6,0,2,2*sqrt(10)/3465
Q,y,9,0,1,0,6,2,0,13*sqrt(10)/13860
Q,y,9,0,1,0,8,0,0,sqrt(70)/3465
Q,y,9,0,1,1,0,2,5,-17*sqrt(15)/13860
Q,y,9,0,1,1,0,4,3,-1/220
Q,y,9,0,1,1,0,6,1,-5*sqrt(5)/2772
Q,y,9,0,1,1,2,0,5,-13*sqrt(15)/13860
Q,y,9,0,1,1,2,2,3,-17*sqrt(6)/13860
Q,y,9,0,1,1,2,4,1,-sqrt(3)/660
Q,y,9,0,1,1,4,0,3,-13/4620
Q,y,9,0,1,1,4,2,1,-17*sqrt(3)/13860
Q,y,9,0,1,1,6,0,1,-13*sqrt(5)/13860
Q,y,9,0,1,2,0,2,4,sqrt(6)/693
Q,y,9,0,1,2,0,4,2,sqrt(6)/1540
Q,y,9,0,1,2,0,6,0,sqrt(10)/6930
Q,y,9,0,1,2,2,0,4,5*sqrt(6)/2772
Q,y,9,0,1,2,2,2,2,2/1155
Q,y,9,0,1,2,2,4,0,sqrt(6)/4620
Q,y,9,0,1,2,4,0,2,sqrt(6)/924
Q,y,9,0,1,2,4,2,0,sqrt(6)/3465
Q,y,9,0,1,2,6,0,0,sqrt(10)/2772
Q,y,9,0,1,3,0,2,3,sqrt(2)/2772
Q,y,9,0,1,3,0,4,1,3/1540
Q,y,9,0,1,3,2,0,3,-sqrt(2)/396
Q,y,9,0,1,3,2,2,1,sqrt(6)/13860
Q,y,9,0,1,3,4,0,1,-1/660
Q,y,9,0,1,4,0,2,2,-5*sqrt(6)/2772
Q,y,9,0,1,4,0,4,0,-1/385
Q,y,9,0,1,4,2,0,2,sqrt(6)/1386
Q,y,9,0,1,4,2,2,0,-sqrt(6)/2772
Q,y,9,0,1,4,4,0,0,1/2310
Q,y,9,0,1,5,0,2,1,19*sqrt(15)/13860
Q,y,9,0,1,5,2,0,1,-sqrt(15)/13860
Q,y,9,0,1,6,0,2,0,-sqrt(10)/990
Q,y,9,0,1,6,2,0,0,-sqrt(10)/13860
Q,y,9,0,2,0,0,3,4,-4*sqrt(2)/1155
Q,y,9,0,2,0,0,5,2,-sqrt(30)/770
Q,y,9,0,2,0,0,7,0,-sqrt(70)/693
Q,y,9,0,2,0,2,1,4,-sqrt(6)/990
Q,y,9,0,2,0,2,3,2,-8*sqrt(3)/3465
Q,y,9,0,2,0,2,5,0,-sqrt(30)/770
Q,y,9,0,2,0,4,1,2,-sqrt(6)/990
Q,y,9,0,2,0,4,3,0,-4*sqrt(2)/1155
Q,y,9,0,2,0,6,1,0,-sqrt(10)/990
Q,y,9,0,2,1,0,3,3,17*sqrt(2)/4620
Q,y,9,0,2,1,0,5,1,sqrt(15)/924
Q,y,9,0,2,1,2,1,3,19*sqrt(6)/13860
Q,y,9,0,2,1,2,3,1,17*sqrt(6)/13860
Q,y,9,0,2,1,4,1,1,19*sqrt(3)/13860
Q,y,9,0,2,2,0,3,2,-sqrt(3)/2310
Q,y,9,0,2,2,0,5,0,sqrt(30)/4620
Q,y,9,0,2,2,2,1,2,-1/462
Q,y,9,0,2,2,2,3,0,-sqrt(3)/6930
Q,y,9,0,2,2,4,1,0,-sqrt(6)/2772
Q,y,9,0,2,3,0,3,1,-13*sqrt(2)/4620
Q,y,9,0,2,3,2,1,1,sqrt(6)/13860
Q,y,9,0,2,4,0,3,0,sqrt(2)/330
Q,y,9,0,2,4,2,1,0,sqrt(6)/3465
Q,y,9,0,3,0,0,4,2,13*sqrt(2)/2772
Q,y,9,0,3,0,0,6,0,sqrt(30)/495
Q,y,9,0,3,0,2,0,4,sqrt(2)/924
Q,y,9,0,3,0,2,2,2,sqrt(3)/495
Q,y,9,0,3,0,2,4,0,13*sqrt(2)/2772
Q,y,9,0,3,0,4,0,2,sqrt(2)/924
Q,y,9,0,3,0,4,2,0,sqrt(2)/330
Q,y,9,0,3,0,6,0,0,sqrt(30)/2772
Q,y,9,0,3,1,0,4,1,-5/2772
Q,y,9,0,3,1,2,0,3,-sqrt(2)/660
Q,y,9,0,3,1,2,2,1,-13*sqrt(6)/13860
Q,y,9,0,3,1,4,0,1,-1/660
Q,y,9,0,3,2,0,4,0,-2*sqrt(2)/693
Q,y,9,0,3,2,2,0,2,sqrt(3)/1155
Q,y,9,0,3,2,2,2,0,-sqrt(3)/6930
Q,y,9,0,3,2,4,0,0,sqrt(2)/2310
Q,y,9,0,3,3,2,0,1,-sqrt(2)/4620
Q,y,9,0,3,4,2,0,0,-sqrt(2)/4620
Q,y,9,0,4,0,0,5,0,-sqrt(5)/495
Q,y,9,0,4,0,2,1,2,-sqrt(6)/1155
Q,y,9,0,4,0,2,3,0,-2*sqrt(2)/693
Q,y,9,0,4,0,4,1,0,-1/385
Q,y,9,0,4,1,2,1,1,sqrt(3)/1540
Q,y,9,0,4,2,2,1,0,sqrt(6)/4620
Q,y,9,0,5,0,2,0,2,sqrt(30)/6930
Q,y,9,0,5,0,2,2,0,sqrt(30)/4620
Q,y,9,0,5,0,4,0,0,sqrt(5)/2310
Q,y,9,0,5,1,2,0,1,-sqrt(15)/13860
Q,y,9,0,5,2,2,0,0,-sqrt(30)/13860
Q,y,9,0,6,0,2,1,0,sqrt(10)/6930
Q,y,9,0,7,0,2,0,0,-sqrt(70)/13860
Q,y,9,1,0,0,1,1,6,sqrt(5)/2772
Q,y,9,1,0,0,1,3,4,1/924
Q,y,9,1,0,0,1,5,2,sqrt(15)/2772
Q,y,9,1,0,0,1,7,0,sqrt(35)/2772
Q,y,9,1,0,0,3,1,4,1/924
Q,y,9,1,0,0,3,3,2,sqrt(2)/924
Q,y,9,1,0,0,3,5,0,sqrt(5)/924
Q,y,9,1,0,0,5,1,2,sqrt(15)/2772
Q,y,9,1,0,0,5,3,0,sqrt(5)/924
Q,y,9,1,0,0,7,1,0,sqrt(35)/2772
Q,y,9,1,0,1,1,1,5,-sqrt(30)/6930
Q,y,9,1,0,1,1,3,3,-1/1155
Q,y,9,1,0,1,1,5,1,-sqrt(30)/6930
Q,y,9,1,0,1,3,1,3,-1/1155
Q,y,9,1,0,1,3,3,1,-1/1155
Q,y,9,1,0,1,5,1,1,-sqrt(30)/6930
Q,y,9,1,0,2,1,1,4,-sqrt(3)/2772
Q,y,9,1,0,2,1,3,2,-sqrt(6)/4620
Q,y,9,1,0,2,1,5,0,-sqrt(15)/13860
Q,y,9,1,0,2,3,1,2,-sqrt(6)/4620
Q,y,9,1,0,2,3,3,0,-sqrt(2)/4620
Q,y,9,1,0,2,5,1,0,-sqrt(15)/13860
Q,y,9,1,0,3,1,1,3,2/693
Q,y,9,1,0,3,1,3,1,2/1155
Q,y,9,1,0,3,3,1,1,2/1155
Q,y,9,1,0,4,1,1,2,-sqrt(3)/396
Q,y,9,1,0,4,1,3,0,-1/660
Q,y,9,1,0,4,3,1,0,-1/660
Q,y,9,1,0,5,1,1,1,sqrt(30)/1386
Q,y,9,1,0,6,1,1,0,-13*sqrt(5)/13860
Q,y,9,1,1,0,1,2,4,-17*sqrt(3)/13860
Q,y,9,1,1,0,1,4,2,-sqrt(3)/660
Q,y,9,1,1,0,1,6,0,-5*sqrt(5)/2772
Q,y,9,1,1,0,3,0,4,-13/4620
Q,y,9,1,1,0,3,2,2,-17*sqrt(6)/13860
Q,y,9,1,1,0,3,4,0,-1/220
Q,y,9,1,1,0,5,0,2,-13*sqrt(15)/13860
Q,y,9,1,1,0,5,2,0,-17*sqrt(15)/13860
Q,y,9,1,1,0,7,0,0,-13*sqrt(35)/13860
Q,y,9,1,1,1,1,2,3,4*sqrt(3)/3465
Q,y,9,1,1,1,1,4,1,sqrt(6)/2310
Q,y,9,1,1,1,3,0,3,1/231
Q,y,9,1,1,1,3,2,1,4*sqrt(3)/3465
Q,y,9,1,1,1,5,0,1,sqrt(30)/1386
Q,y,9,1,1,2,1,2,2,sqrt(2)/4620
Q,y,9,1,1,2,1,4,0,sqrt(3)/1540
Q,y,9,1,1,2,3,0,2,-sqrt(6)/660
Q,y,9,1,1,2,3,2,0,sqrt(6)/13860
Q,y,9,1,1,2,5,0,0,-sqrt(15)/1980
Q,y,9,1,1,3,1,2,1,-sqrt(3)/693
Q,y,9,1,1,3,3,0,1,2/1155
Q,y,9,1,1,4,1,2,0,19*sqrt(3)/13860
Q,y,9,1,1,4,3,0,0,-1/4620
Q,y,9,1,2,0,1,3,2,17*sqrt(6)/13860
Q,y,9,1,2,0,1,5,0,sqrt(15)/924
Q,y,9,1,2,0,3,1,2,19*sqrt(6)/13860
Q,y,9,1,2,0,3,3,0,17*sqrt(2)/4620
Q,y,9,1,2,0,5,1,0,19*sqrt(15)/13860
Q,y,9,1,2,1,1,3,1,-sqrt(3)/3465
Q,y,9,1,2,1,3,1,1,-sqrt(3)/693
Q,y,9,1,2,2,1,3,0,-13*sqrt(6)/13860
Q,y,9,1,2,2,3,1,0,sqrt(6)/13860
Q,y,9,1,3,0,1,4,0,-5/2772
Q,y,9,1,3,0,3,0,2,-sqrt(2)/660
Q,y,9,1,3,0,3,2,0,-13*sqrt(2)/4620
Q,y,9,1,3,0,5,0,0,-sqrt(5)/660
Q,y,9,1,3,1,3,0,1,2/1155
Q,y,9,1,3,2,3,0,0,-sqrt(2)/4620
Q,y,9,1,4,0,3,1,0,3/1540
Q,y,9,1,5,0,3,0,0,-sqrt(5)/4620
Q,y,9,2,0,0,2,1,4,-sqrt(6)/4620
Q,y,9,2,0,0,2,3,2,-sqrt(3)/2310
Q,y,9,2,0,0,2,5,0,-sqrt(30)/4620
Q,y,9,2,0,0,4,1,2,-sqrt(6)/2772
Q,y,9,2,0,0,4,3,0,-sqrt(2)/924
Q,y,9,2,0,0,6,1,0,-sqrt(10)/1980
Q,y,9,2,0,1,2,1,3,-sqrt(6)/4620
Q,y,9,2,0,1,2,3,1,-sqrt(6)/4620
Q,y,9,2,0,1,4,1,1,-sqrt(3)/2772
Q,y,9,2,0,2,2,1,2,1/385
Q,y,9,2,0,2,2,3,0,sqrt(3)/1155
Q,y,9,2,0,2,4,1,0,sqrt(6)/1386
Q,y,9,2,0,3,2,1,1,-sqrt(6)/660
Q,y,9,2,0,4,2,1,0,sqrt(6)/924
Q,y,9,2,1,0,2,2,2,2/1155
Q,y,9,2,1,0,2,4,0,sqrt(6)/1540
Q,y,9,2,1,0,4,0,2,5*sqrt(6)/2772
Q,y,9,2,1,0,4,2,0,sqrt(6)/693
Q,y,9,2,1,0,6,0,0,sqrt(10)/396
Q,y,9,2,1,1,2,2,1,sqrt(2)/4620
Q,y,9,2,1,1,4,0,1,-sqrt(3)/396
Q,y,9,2,1,2,2,2,0,-1/462
Q,y,9,2,1,2,4,0,0,sqrt(6)/1386
Q,y,9,2,2,0,2,3,0,-sqrt(3)/2310
Q,y,9,2,2,0,4,1,0,-5*sqrt(6)/2772
Q,y,9,2,3,0,4,0,0,sqrt(2)/462
Q,y,9,3,0,0,3,1,2,-sqrt(2)/2772
Q,y,9,3,0,0,3,3,0,-sqrt(6)/2772
Q,y,9,3,0,0,5,1,0,-sqrt(5)/1980
Q,y,9,3,0,1,3,1,1,2/693
Q,y,9,3,0,2,3,1,0,-sqrt(2)/396
Q,y,9,3,1,0,3,2,0,sqrt(2)/2772
Q,y,9,3,1,0,5,0,0,-7*sqrt(5)/1980
Q,y,9,4,0,0,4,1,0,1/198
Q,y,11,0,0,0,0,1,10,5*sqrt(7)/48048
Q,y,11,0,0,0,0,3,8,5*sqrt(105)/144144
Q,y,11,0,0,0,0,5,6,25*sqrt(6)/144144
Q,y,11,0,0,0,0,7,4,5*sqrt(210)/144144
Q,y,11,0,0,0,0,9,2,5*sqrt(35)/48048
Q,y,11,0,0,0,0,11,0,5*sqrt(77)/48048
Q,y,11,0,0,0,2,1,8,5*sqrt(35)/144144
Q,y,11,0,0,0,2,3,6,5*sqrt(15)/72072
Q,y,11,0,0,0,2,5,4,5*sqrt(10)/48048
Q,y,11,0,0,0,2,7,2,5*sqrt(35)/72072
Q,y,11,0,0,0,2,9,0,5*sqrt(35)/48048
Q,y,11,0,0,0,4,1,6,5*sqrt(30)/144144
Q,y,11,0,0,0,4,3,4,5*sqrt(6)/48048
Q,y,11,0,0,0,4,5,2,5*sqrt(10)/48048
Q,y,11,0,0,0,4,7,0,5*sqrt(210)/144144
Q,y,11,0,0,0,6,1,4,5*sqrt(30)/144144
Q,y,11,0,0,0,6,3,2,5*sqrt(15)/72072
Q,y,11,0,0,0,6,5,0,25*sqrt(6)/144144
Q,y,11,0,0,0,8,1,2,5*sqrt(35)/144144
Q,y,11,0,0,0,8,3,0,5*sqrt(105)/144144
Q,y,11,0,0,0,10,1,0,5*sqrt(7)/48048
Q,y,11,0,0,1,0,1,9,-sqrt(70)/13728
Q,y,11,0,0,1,0,3,7,-sqrt(210)/20592
Q,y,11,0,0,1,0,5,5,-5/6864
Q,y,11,0,0,1,0,7,3,-sqrt(210)/20592
Q,y,11,0,0,1,0,9,1,-sqrt(70)/13728
Q,y,11,0,0,1,2,1,7,-sqrt(70)/20592
Q,y,11,0,0,1,2,3,5,-sqrt(10)/6864
Q,y,11,0,0,1,2,5,3,-sqrt(10)/6864
Q,y,11,0,0,1,2,7,1,-sqrt(70)/20592
Q,y,11,0,0,1,4,1,5,-sqrt(5)/6864
Q,y,11,0,0,1,4,3,3,-sqrt(6)/6864
Q,y,11,0,0,1,4,5,1,-sqrt(5)/6864
Q,y,11,0,0,1,6,1,3,-sqrt(30)/20592
Q,y,11,0,0,1,6,3,1,-sqrt(30)/20592
Q,y,11,0,0,1,8,1,1,-sqrt(70)/41184
Q,y,11,0,0,2,0,1,8,sqrt(35)/8008
Q,y,11,0,0,2,0,3,6,sqrt(15)/5148
Q,y,11,0,0,2,0,5,4,5*sqrt(10)/24024
Q,y,11,0,0,2,0,7,2,sqrt(35)/12012
Q,y,11,0,0,2,0,9,0,sqrt(35)/24024
Q,y,11,0,0,2,2,1,6,sqrt(5)/5148
Q,y,11,0,0,2,2,3,4,5/12012
Q,y,11,0,0,2,2,5,2,sqrt(15)/12012
Q,y,11,0,0,2,2,7,0,sqrt(35)/36036
Q,y,11,0,0,2,4,1,4,5*sqrt(2)/24024
Q,y,11,0,0,2,4,3,2,1/4004
Q,y,11,0,0,2,4,5,0,sqrt(10)/24024
Q,y,11,0,0,2,6,1,2,sqrt(5)/12012
Q,y,11,0,0,2,6,3,0,sqrt(15)/36036
Q,y,11,0,0,2,8,1,0,sqrt(35)/72072
Q,y,11,0,0,3,0,1,7,-sqrt(210)/48048
Q,y,11,0,0,3,0,3,5,-sqrt(30)/20592
Q,y,11,0,0,3,0,5,3,-5*sqrt(30)/144144
Q,y,11,0,0,3,0,7,1,-sqrt(210)/144144
Q,y,11,0,0,3,2,1,5,-sqrt(10)/20592
Q,y,11,0,0,3,2,3,3,-5*sqrt(3)/72072
Q,y,11,0,0,3,2,5,1,-sqrt(10)/48048
Q,y,11,0,0,3,4,1,3,-5*sqrt(6)/144144
Q,y,11,0,0,3,4,3,1,-sqrt(6)/48048
Q,y,11,0,0,3,6,1,1,-sqrt(30)/144144
Q,y,11,0,0,4,0,1,6,-sqrt(30)/6864
Q,y,11,0,0,4,0,3,4,-5*sqrt(6)/20592
Q,y,11,0,0,4,0,5,2,-5*sqrt(10)/48048
Q,y,11,0,0,4,0,7,0,-sqrt(210)/144144
Q,y,11,0,0,4,2,1,4,-5*sqrt(2)/20592
Q,y,11,0,0,4,2,3,2,-5/24024
Q,y,11,0,0,4,2,5,0,-sqrt(10)/48048
Q,y,11,0,0,4,4,1,2,-5*sqrt(2)/48048
Q,y,11,0,0,4,4,3,0,-sqrt(6)/48048
Q,y,11,0,0,4,6,1,0,-sqrt(30)/144144
Q,y,11,0,0,5,0,1,5,5/2288
Q,y,11,0,0,5,0,3,3,5*sqrt(30)/20592
Q,y,11,0,0,5,0,5,1,25/48048
Q,y,11,0,0,5,2,1,3,5*sqrt(10)/20592
Q,y,11,0,0,5,2,3,1,5*sqrt(10)/48048
Q,y,11,0,0,5,4,1,1,5*sqrt(5)/48048
Q,y,11,0,0,6,0,1,4,-sqrt(30)/1716
Q,y,11,0,0,6,0,3,2,-sqrt(15)/2574
Q,y,11,0,0,6,0,5,0,-5*sqrt(6)/36036
Q,y,11,0,0,6,2,1,2,-sqrt(5)/2574
Q,y,11,0,0,6,2,3,0,-sqrt(15)/18018
Q,y,11,0,0,6,4,1,0,-sqrt(30)/36036
Q,y,11,0,0,7,0,1,3,sqrt(210)/4368
Q,y,11,0,0,7,0,3,1,sqrt(210)/13104
Q,y,11,0,0,7,2,1,1,sqrt(70)/13104
Q,y,11,0,0,8,0,1,2,-sqrt(35)/2288
Q,y,11,0,0,8,0,3,0,-sqrt(105)/20592
Q,y,11,0,0,8,2,1,0,-sqrt(35)/20592
Q,y,11,0,0,9,0,1,1,17*sqrt(70)/96096
Q,y,11,0,0,10,0,1,0,-5*sqrt(7)/24024
Q,y,11,0,1,0,0,2,8,-17*sqrt(35)/144144
Q,y,11,0,1,0,0,4,6,-sqrt(30)/6006
Q,y,11,0,1,0,0,6,4,-31*sqrt(30)/144144
Q,y,11,0,1,0,0,8,2,-19*sqrt(35)/72072
Q,y,11,0,1,0,0,10,0,-15*sqrt(7)/16016
Q,y,11,0,1,0,2,0,8,-5*sqrt(35)/72072
Q,y,11,0,1,0,2,2,6,-17*sqrt(5)/72072
Q,y,11,0,1,0,2,4,4,-sqrt(2)/2002
Q,y,11,0,1,0,2,6,2,-31*sqrt(5)/72072
Q,y,11,0,1,0,2,8,0,-19*sqrt(35)/72072
Q,y,11,0,1,0,4,0,6,-5*sqrt(30)/72072
Q,y,11,0,1,0,4,2,4,-17*sqrt(2)/48048
Q,y,11,0,1,0,4,4,2,-sqrt(2)/2002
Q,y,11,0,1,0,4,6,0,-31*sqrt(30)/144144
Q,y,11,0,1,0,6,0,4,-5*sqrt(30)/72072
Q,y,11,0,1,0,6,2,2,-17*sqrt(5)/72072
Q,y,11,0,1,0,6,4,0,-sqrt(30)/6006
Q,y,11,0,1,0,8,0,2,-5*sqrt(35)/72072
Q,y,11,0,1,0,8,2,0,-17*sqrt(35)/144144
Q,y,11,0,1,0,10,0,0,-5*sqrt(7)/24024
Q,y,11,0,1,1,0,2,7,25*sqrt(70)/144144
Q,y,11,0,1,1,0,4,5,sqrt(5)/1456
Q,y,11,0,1,1,0,6,3,41*sqrt(30)/144144
Q,y,11,0,1,1,0,8,1,7*sqrt(70)/41184
Q,y,11,0,1,1,2,0,7,17*sqrt(70)/144144
Q,y,11,0,1,1,2,2,5,25*sqrt(30)/144144
Q,y,11,0,1,1,2,4,3,sqrt(2)/1456
Q,y,11,0,1,1,2,6,1,41*sqrt(10)/144144
Q,y,11,0,1,1,4,0,5,17*sqrt(5)/48048
Q,y,11,0,1,1,4,2,3,25*sqrt(2)/48048
Q,y,11,0,1,1,4,4,1,1/1456
Q,y,11,0,1,1,6,0,3,17*sqrt(30)/144144
Q,y,11,0,1,1,6,2,1,25*sqrt(10)/144144
Q,y,11,0,1,1,8,0,1,17*sqrt(70)/288288
Q,y,11,0,1,2,0,2,6,-sqrt(5)/1287
Q,y,11,0,1,2,0,4,4,-15*sqrt(2)/16016
Q,y,11,0,1,2,0,6,2,-5*sqrt(5)/12012
Q,y,11,0,1,2,0,8,0,-sqrt(35)/13104
Q,y,11,0,1,2,2,0,6,-7*sqrt(5)/10296
Q,y,11,0,1,2,2,2,4,-5*sqrt(3)/9009
Q,y,11,0,1,2,2,4,2,-3*sqrt(3)/8008
Q,y,11,0,1,2,2,6,0,-5*sqrt(5)/36036
Q,y,11,0,1,2,4,0,4,-5*sqrt(2)/6864
Q,y,11,0,1,2,4,2,2,-sqrt(3)/3003
Q,y,11,0,1,2,4,4,0,-3*sqrt(2)/16016
Q,y,11,0,1,2,6,0,2,-sqrt(5)/3432
Q,y,11,0,1,2,6,2,0,-sqrt(5)/9009
